,number,value,datetime_start,datetime_complete,duration,params_n_hidden_layers,params_n_neurons_per_layer,state
590,590,0.0006114783098333082,2020-08-26 07:23:27.652991,2020-08-26 07:23:54.693824,0 days 00:00:27.040833000,3,31,COMPLETE
591,591,0.0010901812685625279,2020-08-26 07:23:57.062740,2020-08-26 07:24:17.180737,0 days 00:00:20.117997000,1,34,COMPLETE
592,592,0.0009186936780126672,2020-08-26 07:24:18.275228,2020-08-26 07:24:39.726554,0 days 00:00:21.451326000,2,26,COMPLETE
593,593,0.0005872920748348952,2020-08-26 07:24:41.903773,2020-08-26 07:25:19.345000,0 days 00:00:37.441227000,3,37,COMPLETE
594,594,0.0026516627711620252,2020-08-26 07:25:21.398836,2020-08-26 07:25:57.509152,0 days 00:00:36.110316000,3,33,COMPLETE
595,595,0.0015881300072273987,2020-08-26 07:25:59.899591,2020-08-26 07:26:27.686396,0 days 00:00:27.786805000,2,35,COMPLETE
596,596,0.0028461886339035966,2020-08-26 07:26:29.415486,2020-08-26 07:27:03.671460,0 days 00:00:34.255974000,4,31,COMPLETE
597,597,0.0012078673042323304,2020-08-26 07:27:04.421052,2020-08-26 07:27:19.450151,0 days 00:00:15.029099000,1,32,COMPLETE
598,598,0.0016970679111287708,2020-08-26 07:27:21.562493,2020-08-26 07:27:48.410867,0 days 00:00:26.848374000,2,36,COMPLETE
599,599,0.0007842068567978441,2020-08-26 07:27:48.697220,2020-08-26 07:28:08.695172,0 days 00:00:19.997952000,2,30,COMPLETE
600,600,0.0007751211824264479,2020-08-26 07:28:09.315662,2020-08-26 07:28:47.730960,0 days 00:00:38.415298000,3,35,COMPLETE
601,601,0.0004847006553381557,2020-08-26 07:28:48.277155,2020-08-26 07:29:15.054949,0 days 00:00:26.777794000,2,34,COMPLETE
602,602,0.0010676713422832296,2020-08-26 07:29:15.815715,2020-08-26 07:29:54.214162,0 days 00:00:38.398447000,3,33,COMPLETE
603,603,0.003440571553386822,2020-08-26 07:29:55.854521,2020-08-26 07:31:02.935078,0 days 00:01:07.080557000,9,32,COMPLETE
604,604,0.0006582697247089444,2020-08-26 07:31:03.561837,2020-08-26 07:31:29.425557,0 days 00:00:25.863720000,2,27,COMPLETE
605,605,0.0009585800996295566,2020-08-26 07:31:29.993201,2020-08-26 07:31:58.196977,0 days 00:00:28.203776000,3,29,COMPLETE
606,606,0.0012567793173301415,2020-08-26 07:31:59.437536,2020-08-26 07:32:34.505081,0 days 00:00:35.067545000,4,31,COMPLETE
607,607,0.002049543798237735,2020-08-26 07:32:36.964994,2020-08-26 07:32:58.624075,0 days 00:00:21.659081000,1,33,COMPLETE
608,608,0.000985025917457409,2020-08-26 07:32:59.531741,2020-08-26 07:33:26.720581,0 days 00:00:27.188840000,2,34,COMPLETE
609,609,0.0006466150525773295,2020-08-26 07:33:27.682363,2020-08-26 07:33:49.855738,0 days 00:00:22.173375000,2,32,COMPLETE
610,610,0.0042323772835721595,2020-08-26 07:33:52.856862,2020-08-26 07:34:33.165660,0 days 00:00:40.308798000,3,36,COMPLETE
611,611,0.0021054501082240808,2020-08-26 07:34:34.743147,2020-08-26 07:34:51.325804,0 days 00:00:16.582657000,1,30,COMPLETE
612,612,0.0009286697279008342,2020-08-26 07:34:51.846303,2020-08-26 07:35:28.922695,0 days 00:00:37.076392000,3,35,COMPLETE
613,613,0.0010547726038307665,2020-08-26 07:35:29.289176,2020-08-26 07:35:53.649355,0 days 00:00:24.360179000,2,31,COMPLETE
614,614,0.000675683884094708,2020-08-26 07:35:54.284129,2020-08-26 07:36:22.377482,0 days 00:00:28.093353000,2,34,COMPLETE
615,615,0.0006800749244791283,2020-08-26 07:36:24.642088,2020-08-26 07:36:54.545000,0 days 00:00:29.902912000,3,32,COMPLETE
616,616,0.001350560947703019,2020-08-26 07:36:55.064840,2020-08-26 07:37:42.457272,0 days 00:00:47.392432000,4,36,COMPLETE
617,617,0.0031990751595031308,2020-08-26 07:37:43.413452,2020-08-26 07:38:01.808163,0 days 00:00:18.394711000,1,33,COMPLETE
618,618,0.0014126836169395954,2020-08-26 07:38:02.396536,2020-08-26 07:38:25.786068,0 days 00:00:23.389532000,2,29,COMPLETE
619,619,0.0015349435811182557,2020-08-26 07:38:26.411997,2020-08-26 07:38:46.813237,0 days 00:00:20.401240000,1,37,COMPLETE
620,620,0.0057310099350207176,2020-08-26 07:38:47.532487,2020-08-26 07:39:14.945992,0 days 00:00:27.413505000,2,35,COMPLETE
621,621,0.0004652943465101754,2020-08-26 07:39:15.340916,2020-08-26 07:39:54.911691,0 days 00:00:39.570775000,3,34,COMPLETE
622,622,0.016632053907743652,2020-08-26 07:39:56.545590,2020-08-26 07:40:25.366455,0 days 00:00:28.820865000,3,31,COMPLETE
623,623,0.000993664505900254,2020-08-26 07:40:26.229483,2020-08-26 07:41:23.150648,0 days 00:00:56.921165000,5,33,COMPLETE
624,624,0.0004057262892184825,2020-08-26 07:41:26.074442,2020-08-26 07:41:50.809244,0 days 00:00:24.734802000,2,32,COMPLETE
625,625,0.0007821725720209158,2020-08-26 07:41:51.544091,2020-08-26 07:42:11.934785,0 days 00:00:20.390694000,2,30,COMPLETE
626,626,0.0011771163217216107,2020-08-26 07:42:13.158461,2020-08-26 07:42:31.456276,0 days 00:00:18.297815000,1,36,COMPLETE
627,627,0.0005649326451660968,2020-08-26 07:42:31.772705,2020-08-26 07:43:18.648127,0 days 00:00:46.875422000,4,35,COMPLETE
628,628,0.00703739977545618,2020-08-26 07:43:19.717036,2020-08-26 07:43:56.711641,0 days 00:00:36.994605000,3,33,COMPLETE
629,629,0.001678190581606491,2020-08-26 07:43:57.385488,2020-08-26 07:44:19.321238,0 days 00:00:21.935750000,2,28,COMPLETE
630,630,0.0005971093263560922,2020-08-26 07:44:19.800628,2020-08-26 07:44:40.091237,0 days 00:00:20.290609000,2,31,COMPLETE
631,631,0.0006716617185300446,2020-08-26 07:44:40.672505,2020-08-26 07:45:19.725435,0 days 00:00:39.052930000,3,34,COMPLETE
632,632,0.0014367852391061902,2020-08-26 07:45:20.623505,2020-08-26 07:45:43.424488,0 days 00:00:22.800983000,2,32,COMPLETE
633,633,0.001147592875724371,2020-08-26 07:45:43.767016,2020-08-26 07:46:50.986927,0 days 00:01:07.219911000,6,37,COMPLETE
634,634,0.0011153087427026708,2020-08-26 07:46:51.426510,2020-08-26 07:47:18.498294,0 days 00:00:27.071784000,3,30,COMPLETE
635,635,0.15722068010552667,2020-08-26 07:47:18.877391,2020-08-26 07:47:31.690388,0 days 00:00:12.812997000,1,1,COMPLETE
636,636,0.010211417942760785,2020-08-26 07:47:32.030323,2020-08-26 07:47:59.403073,0 days 00:00:27.372750000,2,35,COMPLETE
637,637,0.002293781231935621,2020-08-26 07:48:00.420170,2020-08-26 07:48:27.954603,0 days 00:00:27.534433000,3,32,COMPLETE
638,638,0.000647469216141488,2020-08-26 07:48:28.434760,2020-08-26 07:48:56.215802,0 days 00:00:27.781042000,2,33,COMPLETE
639,639,0.0009032943086847551,2020-08-26 07:48:56.713943,2020-08-26 07:49:25.077103,0 days 00:00:28.363160000,2,34,COMPLETE
640,640,0.0007595619312767589,2020-08-26 07:49:25.721965,2020-08-26 07:49:41.787899,0 days 00:00:16.065934000,1,31,COMPLETE
641,641,0.0012857296051590429,2020-08-26 07:49:42.409471,2020-08-26 07:50:20.138446,0 days 00:00:37.728975000,3,36,COMPLETE
642,642,0.0005835289825540813,2020-08-26 07:50:20.620503,2020-08-26 07:50:41.314534,0 days 00:00:20.694031000,2,29,COMPLETE
643,643,0.007060073134597098,2020-08-26 07:50:41.559916,2020-08-26 07:51:19.241406,0 days 00:00:37.681490000,3,34,COMPLETE
644,644,0.0011780774125325893,2020-08-26 07:51:19.730556,2020-08-26 07:51:56.184947,0 days 00:00:36.454391000,4,32,COMPLETE
645,645,0.0006483743833557734,2020-08-26 07:51:56.699004,2020-08-26 07:52:21.637481,0 days 00:00:24.938477000,2,30,COMPLETE
646,646,0.0006459928404790156,2020-08-26 07:52:22.045051,2020-08-26 07:52:48.683834,0 days 00:00:26.638783000,2,33,COMPLETE
647,647,0.0034535748719178,2020-08-26 07:52:49.398968,2020-08-26 07:53:08.546173,0 days 00:00:19.147205000,1,22,COMPLETE
648,648,0.013230271315411948,2020-08-26 07:53:12.317407,2020-08-26 07:53:49.340024,0 days 00:00:37.022617000,3,35,COMPLETE
649,649,0.003887615172078735,2020-08-26 07:53:50.142540,2020-08-26 07:55:32.437677,0 days 00:01:42.295137000,14,31,COMPLETE
650,650,0.00036141374368978157,2020-08-26 07:55:33.506691,2020-08-26 07:56:00.351464,0 days 00:00:26.844773000,2,36,COMPLETE
651,651,0.0021038053703483967,2020-08-26 07:56:01.209997,2020-08-26 07:56:52.149923,0 days 00:00:50.939926000,4,36,COMPLETE
652,652,0.0003381742572283322,2020-08-26 07:56:53.180070,2020-08-26 07:57:30.709379,0 days 00:00:37.529309000,3,37,COMPLETE
653,653,0.0010492723136669995,2020-08-26 07:57:31.217254,2020-08-26 07:58:18.922164,0 days 00:00:47.704910000,4,37,COMPLETE
654,654,0.0012087432140876564,2020-08-26 07:58:19.163085,2020-08-26 07:59:00.719599,0 days 00:00:41.556514000,3,37,COMPLETE
655,655,0.0007682202838425917,2020-08-26 07:59:02.868657,2020-08-26 07:59:41.019819,0 days 00:00:38.151162000,3,37,COMPLETE
656,656,0.0005638495107748678,2020-08-26 07:59:43.233901,2020-08-26 08:00:20.758854,0 days 00:00:37.524953000,3,36,COMPLETE
657,657,0.0012076559725236733,2020-08-26 08:00:21.466775,2020-08-26 08:01:11.616555,0 days 00:00:50.149780000,4,38,COMPLETE
658,658,0.00033349393329154976,2020-08-26 08:01:13.414244,2020-08-26 08:01:51.050139,0 days 00:00:37.635895000,3,37,COMPLETE
659,659,0.06887650276679068,2020-08-26 08:01:51.634677,2020-08-26 08:02:39.567076,0 days 00:00:47.932399000,4,37,COMPLETE
660,660,0.0029490859671895096,2020-08-26 08:02:40.226404,2020-08-26 08:03:29.158285,0 days 00:00:48.931881000,4,38,COMPLETE
661,661,0.00040908582149100175,2020-08-26 08:03:29.788394,2020-08-26 08:04:08.128670,0 days 00:00:38.340276000,3,36,COMPLETE
662,662,0.0006439888726736743,2020-08-26 08:04:08.550165,2020-08-26 08:04:46.432679,0 days 00:00:37.882514000,3,37,COMPLETE
663,663,0.0008652236134022564,2020-08-26 08:04:46.692485,2020-08-26 08:05:26.618269,0 days 00:00:39.925784000,3,38,COMPLETE
664,664,0.0013031694820664162,2020-08-26 08:05:27.127149,2020-08-26 08:06:05.949476,0 days 00:00:38.822327000,3,37,COMPLETE
665,665,0.0036849201904877666,2020-08-26 08:06:06.965718,2020-08-26 08:06:46.061230,0 days 00:00:39.095512000,3,37,COMPLETE
666,666,0.00034964793600477523,2020-08-26 08:06:46.515463,2020-08-26 08:07:24.192417,0 days 00:00:37.676954000,3,36,COMPLETE
667,667,0.0023264182849877524,2020-08-26 08:07:25.432751,2020-08-26 08:08:13.961432,0 days 00:00:48.528681000,4,37,COMPLETE
668,668,0.0006368819058572192,2020-08-26 08:08:15.116497,2020-08-26 08:09:05.239656,0 days 00:00:50.123159000,4,39,COMPLETE
669,669,0.014512843522073115,2020-08-26 08:09:06.634808,2020-08-26 08:09:54.090475,0 days 00:00:47.455667000,4,36,COMPLETE
670,670,0.0014676826449346264,2020-08-26 08:09:54.575141,2020-08-26 08:10:34.644398,0 days 00:00:40.069257000,3,36,COMPLETE
671,671,0.0016193913914746218,2020-08-26 08:10:36.126572,2020-08-26 08:11:13.962219,0 days 00:00:37.835647000,3,37,COMPLETE
672,672,0.0011358693584444467,2020-08-26 08:11:14.486602,2020-08-26 08:11:51.767089,0 days 00:00:37.280487000,3,38,COMPLETE
673,673,0.0005011870279862632,2020-08-26 08:11:53.147379,2020-08-26 08:12:42.280987,0 days 00:00:49.133608000,4,36,COMPLETE
674,674,0.0007691050867405388,2020-08-26 08:12:44.416782,2020-08-26 08:13:22.976066,0 days 00:00:38.559284000,3,37,COMPLETE
675,675,0.011774210312179127,2020-08-26 08:13:23.443806,2020-08-26 08:14:02.740868,0 days 00:00:39.297062000,3,38,COMPLETE
676,676,0.00044729332614507387,2020-08-26 08:14:03.680105,2020-08-26 08:14:41.537299,0 days 00:00:37.857194000,3,36,COMPLETE
677,677,0.0004870648793039573,2020-08-26 08:14:42.269661,2020-08-26 08:15:19.815893,0 days 00:00:37.546232000,3,35,COMPLETE
678,678,0.001034819036843882,2020-08-26 08:15:20.261535,2020-08-26 08:16:08.191533,0 days 00:00:47.929998000,4,36,COMPLETE
679,679,0.0005843016413496309,2020-08-26 08:16:08.688743,2020-08-26 08:16:45.942949,0 days 00:00:37.254206000,3,35,COMPLETE
680,680,0.000526302246424762,2020-08-26 08:16:46.476279,2020-08-26 08:17:24.082198,0 days 00:00:37.605919000,3,36,COMPLETE
681,681,0.0008277389207474482,2020-08-26 08:17:24.686696,2020-08-26 08:18:22.777291,0 days 00:00:58.090595000,5,37,COMPLETE
682,682,0.00045051395419991167,2020-08-26 08:18:23.949501,2020-08-26 08:19:01.469899,0 days 00:00:37.520398000,3,35,COMPLETE
683,683,0.0007492915183485974,2020-08-26 08:19:03.119307,2020-08-26 08:19:50.738803,0 days 00:00:47.619496000,4,35,COMPLETE
684,684,0.004256647344609313,2020-08-26 08:19:51.674818,2020-08-26 08:20:31.563940,0 days 00:00:39.889122000,3,38,COMPLETE
685,685,0.0015975791384231297,2020-08-26 08:20:34.019493,2020-08-26 08:21:11.999728,0 days 00:00:37.980235000,3,37,COMPLETE
686,686,0.002587773278478459,2020-08-26 08:21:12.744092,2020-08-26 08:21:50.474844,0 days 00:00:37.730752000,3,36,COMPLETE
687,687,0.0004564866005513834,2020-08-26 08:21:51.191146,2020-08-26 08:22:18.866141,0 days 00:00:27.674995000,2,35,COMPLETE
688,688,0.0005962298779033829,2020-08-26 08:22:20.685113,2020-08-26 08:23:00.142579,0 days 00:00:39.457466000,3,37,COMPLETE
689,689,0.0003868691107535323,2020-08-26 08:23:01.149285,2020-08-26 08:23:48.403284,0 days 00:00:47.253999000,4,36,COMPLETE
690,690,0.000663883201166255,2020-08-26 08:23:49.552305,2020-08-26 08:24:26.580395,0 days 00:00:37.028090000,3,35,COMPLETE
691,691,0.006439314611513089,2020-08-26 08:24:27.345525,2020-08-26 08:24:46.757144,0 days 00:00:19.411619000,2,15,COMPLETE
692,692,0.002276319342188764,2020-08-26 08:24:47.431496,2020-08-26 08:25:34.567988,0 days 00:00:47.136492000,4,34,COMPLETE
693,693,0.006354950007519761,2020-08-26 08:25:35.635073,2020-08-26 08:26:04.729282,0 days 00:00:29.094209000,2,36,COMPLETE
694,694,0.0020982751316848893,2020-08-26 08:26:06.146087,2020-08-26 08:26:43.865237,0 days 00:00:37.719150000,3,34,COMPLETE
695,695,0.009044507035247104,2020-08-26 08:26:44.538405,2020-08-26 08:27:13.701028,0 days 00:00:29.162623000,2,39,COMPLETE
696,696,0.005048664442516527,2020-08-26 08:27:15.987734,2020-08-26 08:30:28.538684,0 days 00:03:12.550950000,18,37,COMPLETE
697,697,0.0011326033105140939,2020-08-26 08:30:29.543466,2020-08-26 08:31:06.976019,0 days 00:00:37.432553000,3,35,COMPLETE
698,698,0.0005623508563735761,2020-08-26 08:31:07.335580,2020-08-26 08:31:35.109403,0 days 00:00:27.773823000,2,38,COMPLETE
699,699,0.00043100301853239145,2020-08-26 08:31:35.749609,2020-08-26 08:32:04.254138,0 days 00:00:28.504529000,2,35,COMPLETE
700,700,0.001571702156021622,2020-08-26 08:32:05.144020,2020-08-26 08:32:46.829308,0 days 00:00:41.685288000,3,34,COMPLETE
701,701,0.02224347046035277,2020-08-26 08:32:47.807414,2020-08-26 08:33:25.422301,0 days 00:00:37.614887000,3,36,COMPLETE
702,702,0.0005524105397195384,2020-08-26 08:33:25.756511,2020-08-26 08:33:59.417500,0 days 00:00:33.660989000,2,35,COMPLETE
703,703,0.006127251305980058,2020-08-26 08:33:59.695880,2020-08-26 08:34:32.844745,0 days 00:00:33.148865000,2,34,COMPLETE
704,704,0.0009160908774659822,2020-08-26 08:34:33.574850,2020-08-26 08:35:21.537049,0 days 00:00:47.962199000,4,36,COMPLETE
705,705,0.0037816700021461266,2020-08-26 08:35:22.015833,2020-08-26 08:38:03.153145,0 days 00:02:41.137312000,15,37,COMPLETE
706,706,0.0007874732470598019,2020-08-26 08:38:03.845003,2020-08-26 08:38:42.402664,0 days 00:00:38.557661000,3,35,COMPLETE
707,707,0.0005512563126654154,2020-08-26 08:38:43.567466,2020-08-26 08:39:20.885533,0 days 00:00:37.318067000,3,33,COMPLETE
708,708,0.0007620182395426752,2020-08-26 08:39:21.556974,2020-08-26 08:39:39.648938,0 days 00:00:18.091964000,1,34,COMPLETE
709,709,0.001437123721413512,2020-08-26 08:39:40.718650,2020-08-26 08:40:08.127196,0 days 00:00:27.408546000,2,37,COMPLETE
710,710,0.0006426911110416602,2020-08-26 08:40:08.586830,2020-08-26 08:40:36.708584,0 days 00:00:28.121754000,2,38,COMPLETE
711,711,0.0003851869537247146,2020-08-26 08:40:37.137312,2020-08-26 08:41:27.526578,0 days 00:00:50.389266000,4,36,COMPLETE
712,712,0.0061773851844032085,2020-08-26 08:41:27.989918,2020-08-26 08:42:05.562193,0 days 00:00:37.572275000,3,35,COMPLETE
713,713,0.0005169657357498443,2020-08-26 08:42:05.950465,2020-08-26 08:42:33.170115,0 days 00:00:27.219650000,2,33,COMPLETE
714,714,0.0019376136818920599,2020-08-26 08:42:33.726177,2020-08-26 08:42:52.576819,0 days 00:00:18.850642000,1,34,COMPLETE
715,715,0.0014147277126116296,2020-08-26 08:42:53.175078,2020-08-26 08:43:32.448089,0 days 00:00:39.273011000,3,36,COMPLETE
716,716,0.0013430930398873654,2020-08-26 08:43:35.935829,2020-08-26 08:44:03.448223,0 days 00:00:27.512394000,2,34,COMPLETE
717,717,0.0004966324565188878,2020-08-26 08:44:04.409318,2020-08-26 08:44:42.133818,0 days 00:00:37.724500000,3,33,COMPLETE
718,718,0.001124716229407694,2020-08-26 08:44:43.132829,2020-08-26 08:45:12.029184,0 days 00:00:28.896355000,2,37,COMPLETE
719,719,0.00036939911364380776,2020-08-26 08:45:12.422195,2020-08-26 08:45:51.213836,0 days 00:00:38.791641000,3,36,COMPLETE
720,720,0.0006905335777551693,2020-08-26 08:45:54.037525,2020-08-26 08:46:22.929308,0 days 00:00:28.891783000,2,36,COMPLETE
721,721,0.016716888480077113,2020-08-26 08:46:23.613057,2020-08-26 08:47:03.000809,0 days 00:00:39.387752000,3,39,COMPLETE
722,722,0.0008754875574990199,2020-08-26 08:47:03.801212,2020-08-26 08:47:30.783127,0 days 00:00:26.981915000,2,36,COMPLETE
723,723,0.0009807807239146746,2020-08-26 08:47:31.086244,2020-08-26 08:47:48.623763,0 days 00:00:17.537519000,1,38,COMPLETE
724,724,0.0005108740286609757,2020-08-26 08:47:51.123761,2020-08-26 08:48:38.019482,0 days 00:00:46.895721000,4,35,COMPLETE
725,725,0.007418709335800783,2020-08-26 08:48:40.884317,2020-08-26 08:49:18.656757,0 days 00:00:37.772440000,3,37,COMPLETE
726,726,0.000895331666016639,2020-08-26 08:49:19.536254,2020-08-26 08:49:57.725307,0 days 00:00:38.189053000,3,36,COMPLETE
727,727,0.00276585054975981,2020-08-26 08:49:58.506239,2020-08-26 08:50:27.695596,0 days 00:00:29.189357000,2,35,COMPLETE
728,728,0.0007424801697165889,2020-08-26 08:50:28.615109,2020-08-26 08:51:16.443321,0 days 00:00:47.828212000,4,35,COMPLETE
729,729,0.0005679604657265981,2020-08-26 08:51:17.034605,2020-08-26 08:51:45.186329,0 days 00:00:28.151724000,2,37,COMPLETE
730,730,0.0015537763360832157,2020-08-26 08:51:45.628243,2020-08-26 08:52:06.323360,0 days 00:00:20.695117000,1,37,COMPLETE
731,731,0.0013909541776822344,2020-08-26 08:52:07.566414,2020-08-26 08:52:45.204785,0 days 00:00:37.638371000,3,36,COMPLETE
732,732,0.0006779359018255161,2020-08-26 08:52:46.030561,2020-08-26 08:53:14.813827,0 days 00:00:28.783266000,2,34,COMPLETE
733,733,0.0006156851470542178,2020-08-26 08:53:15.397857,2020-08-26 08:53:42.863174,0 days 00:00:27.465317000,2,35,COMPLETE
734,734,0.0004833896571510287,2020-08-26 08:53:44.711506,2020-08-26 08:54:22.477526,0 days 00:00:37.766020000,3,38,COMPLETE
735,735,0.00045999656172924705,2020-08-26 08:54:25.425756,2020-08-26 08:55:04.485520,0 days 00:00:39.059764000,3,36,COMPLETE
736,736,0.005422549790746165,2020-08-26 08:55:05.881457,2020-08-26 08:55:24.964401,0 days 00:00:19.082944000,2,8,COMPLETE
737,737,0.0011328300272546471,2020-08-26 08:55:25.471861,2020-08-26 08:55:44.094587,0 days 00:00:18.622726000,1,34,COMPLETE
738,738,0.0005362584226824999,2020-08-26 08:55:45.136903,2020-08-26 08:56:13.404311,0 days 00:00:28.267408000,2,33,COMPLETE
739,739,0.0015565130901516381,2020-08-26 08:56:17.621180,2020-08-26 08:56:54.706525,0 days 00:00:37.085345000,3,35,COMPLETE
740,740,0.0007197402860672494,2020-08-26 08:56:55.444430,2020-08-26 08:57:52.701655,0 days 00:00:57.257225000,5,37,COMPLETE
741,741,0.0007636242133904384,2020-08-26 08:57:55.911422,2020-08-26 08:58:44.371008,0 days 00:00:48.459586000,4,40,COMPLETE
742,742,0.0004360180200090107,2020-08-26 08:58:45.502832,2020-08-26 08:59:12.313113,0 days 00:00:26.810281000,2,34,COMPLETE
743,743,0.004344152801241337,2020-08-26 08:59:14.008337,2020-08-26 09:01:14.633757,0 days 00:02:00.625420000,11,36,COMPLETE
744,744,0.001046776078383624,2020-08-26 09:01:17.254949,2020-08-26 09:01:36.488208,0 days 00:00:19.233259000,1,38,COMPLETE
745,745,0.0010151822147956922,2020-08-26 09:01:37.011885,2020-08-26 09:02:14.804073,0 days 00:00:37.792188000,3,33,COMPLETE
746,746,0.0005165505199490326,2020-08-26 09:02:15.807213,2020-08-26 09:02:44.279917,0 days 00:00:28.472704000,2,37,COMPLETE
747,747,0.008670446511236446,2020-08-26 09:02:45.688154,2020-08-26 09:03:24.823928,0 days 00:00:39.135774000,3,35,COMPLETE
748,748,0.00032788928915516546,2020-08-26 09:03:25.517879,2020-08-26 09:04:06.125301,0 days 00:00:40.607422000,3,36,COMPLETE
749,749,0.002535053231738061,2020-08-26 09:04:07.061456,2020-08-26 09:04:34.957928,0 days 00:00:27.896472000,2,33,COMPLETE
750,750,0.0006067000472047127,2020-08-26 09:04:36.261928,2020-08-26 09:04:54.936770,0 days 00:00:18.674842000,1,35,COMPLETE
751,751,0.0023518383742588186,2020-08-26 09:04:56.061460,2020-08-26 09:05:34.697893,0 days 00:00:38.636433000,3,34,COMPLETE
752,752,0.0007717756326644985,2020-08-26 09:05:37.122996,2020-08-26 09:05:58.862983,0 days 00:00:21.739987000,2,32,COMPLETE
753,753,0.0005730900323224137,2020-08-26 09:06:00.403974,2020-08-26 09:06:48.417567,0 days 00:00:48.013593000,4,35,COMPLETE
754,754,0.00388192271631544,2020-08-26 09:06:49.096310,2020-08-26 09:07:09.352183,0 days 00:00:20.255873000,2,12,COMPLETE
755,755,0.0010193586329067773,2020-08-26 09:07:10.111286,2020-08-26 09:07:47.297595,0 days 00:00:37.186309000,3,36,COMPLETE
756,756,0.0005039840765813695,2020-08-26 09:07:49.080254,2020-08-26 09:08:17.624826,0 days 00:00:28.544572000,2,33,COMPLETE
757,757,0.0011456935929430576,2020-08-26 09:08:18.300028,2020-08-26 09:08:36.011504,0 days 00:00:17.711476000,1,34,COMPLETE
758,758,0.07444877955750781,2020-08-26 09:08:37.046009,2020-08-26 09:09:01.363352,0 days 00:00:24.317343000,3,5,COMPLETE
759,759,0.0030412630628176124,2020-08-26 09:09:01.999274,2020-08-26 09:09:49.998651,0 days 00:00:47.999377000,4,37,COMPLETE
760,760,0.000291476946761726,2020-08-26 09:09:50.720081,2020-08-26 09:10:20.886282,0 days 00:00:30.166201000,2,34,COMPLETE
761,761,0.002236330742390597,2020-08-26 09:10:22.106545,2020-08-26 09:10:42.411901,0 days 00:00:20.305356000,1,36,COMPLETE
762,762,0.000941376239805073,2020-08-26 09:10:43.141294,2020-08-26 09:11:05.407636,0 days 00:00:22.266342000,2,32,COMPLETE
763,763,0.00035894531144019254,2020-08-26 09:11:05.690948,2020-08-26 09:11:34.093818,0 days 00:00:28.402870000,2,38,COMPLETE
764,764,0.004508783668222383,2020-08-26 09:11:35.131111,2020-08-26 09:13:04.758676,0 days 00:01:29.627565000,8,38,COMPLETE
765,765,0.0018118238890377537,2020-08-26 09:13:06.146775,2020-08-26 09:13:25.445654,0 days 00:00:19.298879000,1,37,COMPLETE
766,766,0.007591465274694177,2020-08-26 09:13:28.561048,2020-08-26 09:13:57.728777,0 days 00:00:29.167729000,2,37,COMPLETE
767,767,0.00030520984437128434,2020-08-26 09:13:58.608832,2020-08-26 09:14:27.140735,0 days 00:00:28.531903000,2,39,COMPLETE
768,768,0.0005747816188855773,2020-08-26 09:14:27.827350,2020-08-26 09:14:56.909937,0 days 00:00:29.082587000,2,38,COMPLETE
769,769,0.001578468979506629,2020-08-26 09:14:58.573748,2020-08-26 09:15:17.698114,0 days 00:00:19.124366000,1,40,COMPLETE
770,770,0.0004390500822028657,2020-08-26 09:15:18.916433,2020-08-26 09:15:47.709060,0 days 00:00:28.792627000,2,38,COMPLETE
771,771,0.00051827345547871,2020-08-26 09:15:48.815828,2020-08-26 09:16:17.395320,0 days 00:00:28.579492000,2,39,COMPLETE
772,772,0.00530172813674654,2020-08-26 09:16:18.037997,2020-08-26 09:16:49.373373,0 days 00:00:31.335376000,2,39,COMPLETE
773,773,0.0014001985321365907,2020-08-26 09:16:51.807901,2020-08-26 09:17:11.566757,0 days 00:00:19.758856000,1,40,COMPLETE
774,774,0.0007076993332735872,2020-08-26 09:17:12.557433,2020-08-26 09:17:43.669768,0 days 00:00:31.112335000,2,39,COMPLETE
775,775,0.000232733119310769,2020-08-26 09:17:44.740729,2020-08-26 09:18:12.679887,0 days 00:00:27.939158000,2,39,COMPLETE
776,776,0.0010151071772328756,2020-08-26 09:18:13.369483,2020-08-26 09:18:32.731910,0 days 00:00:19.362427000,1,38,COMPLETE
777,777,0.003918685694445869,2020-08-26 09:18:33.309630,2020-08-26 09:19:01.024830,0 days 00:00:27.715200000,2,39,COMPLETE
778,778,0.003906070292209824,2020-08-26 09:19:01.641976,2020-08-26 09:19:30.702132,0 days 00:00:29.060156000,2,39,COMPLETE
779,779,0.0004984741786915382,2020-08-26 09:19:31.893836,2020-08-26 09:20:09.885011,0 days 00:00:37.991175000,3,40,COMPLETE
780,780,0.0012466900768321888,2020-08-26 09:20:10.713021,2020-08-26 09:20:30.761758,0 days 00:00:20.048737000,1,40,COMPLETE
781,781,0.000467660130201214,2020-08-26 09:20:33.158988,2020-08-26 09:21:04.250574,0 days 00:00:31.091586000,2,39,COMPLETE
782,782,0.0006750925826768352,2020-08-26 09:21:04.946580,2020-08-26 09:21:45.448929,0 days 00:00:40.502349000,3,39,COMPLETE
783,783,0.0004854736328040512,2020-08-26 09:21:45.866106,2020-08-26 09:22:16.041862,0 days 00:00:30.175756000,2,40,COMPLETE
784,784,0.025764223671146617,2020-08-26 09:22:17.186875,2020-08-26 09:22:56.024586,0 days 00:00:38.837711000,3,39,COMPLETE
785,785,0.0008089862533080229,2020-08-26 09:23:04.815034,2020-08-26 09:23:23.455343,0 days 00:00:18.640309000,1,39,COMPLETE
786,786,0.0005319470930453175,2020-08-26 09:23:25.160399,2020-08-26 09:23:53.435200,0 days 00:00:28.274801000,2,38,COMPLETE
